date,open,high,low,close,volume,fast_line,signal_line,macd_histogram
2026-06-08,246.68,249.42,243.36,245.22,33899525,-1.5096575,2.1591693,-3.6688268
2026-06-09,247.73,250.43,240.4,244.19,44425363,-2.4288638,1.2415626,-3.6704265
2026-06-10,243.6,244.06,237.45,238.0,38590237,-3.6151495,0.2702202,-3.8853697
2026-06-11,237.93,242.14,235.18,241.51,41335399,-4.2233774,-0.6284993,-3.5948781
2026-06-12,243.21,243.36,233.59,238.55,51251141,-4.8879048,-1.4803804,-3.4075244
2026-06-15,245.02,247.8,244.73,246.02,41711576,-4.756946,-2.1356935,-2.6212525
2026-06-16,248.0,249.51,245.45,246.0,35187406,-4.6017281,-2.6289004,-1.9728277
2026-06-17,244.9,245.91,236.0,237.5,44780767,-5.10574,-3.1242683,-1.9814716
2026-06-18,240.12,245.73,236.02,244.39,75624415,-4.8928064,-3.477976,-1.4148304
2026-06-22,240.08,242.0,232.24,232.79,68388526,-5.5955757,-3.9014959,-1.6940798
2026-06-23,232.55,236.87,232.0,234.11,60492560,-5.9771121,-4.3166192,-1.660493
2026-06-24,233.84,242.42,232.95,234.27,70282581,-6.1951578,-4.6923269,-1.5028309
2026-06-25,232.02,232.32,225.55,227.01,77858478,-6.8745366,-5.1287688,-1.7457678
2026-06-26,227.2,233.9,226.12,232.69,248372085,-6.8753657,-5.4780882,-1.3972775
2026-06-29,234.22,249.71,233.8,240.14,77619228,-6.2033615,-5.6231429,-0.5802187
2026-06-30,237.35,241.54,237.17,238.34,66228262,-5.7497587,-5.648466,-0.1012927
2026-07-01,239.75,244.9,234.9,241.7,53829851,-5.0608134,-5.5309355,0.4701221
2026-07-02,241.6,246.72,241.08,242.67,48298137,-4.3859894,-5.3019463,0.9159569
2026-07-06,243.8,246.04,240.88,244.16,40044034,-3.688438,-4.9792446,1.2908067
2026-07-07,246.98,248.93,242.7,245.98,40579603,-2.9547046,-4.5743366,1.619632
2026-07-08,244.27,244.8,240.52,243.62,29653043,-2.5344326,-4.1663558,1.6319232
2026-07-09,239.82,247.5,238.25,247.04,38091688,-1.9034567,-3.713776,1.8103193
2026-07-10,249.55,251.03,244.41,245.34,31653997,-1.5230231,-3.2756254,1.7526023
2026-07-13,244.68,249.65,244.18,247.31,34636091,-1.0504552,-2.8305914,1.7801362
