date,open,high,low,close,volume,fast_line,signal_line,macd_histogram
2026-05-07,129.9,130.6,128.66,130.2,14935414,1.4059769,1.37192,0.034057
2026-05-08,130.32,131.41,130.25,130.43,15183657,1.3628581,1.3701076,-0.0072495
2026-05-11,130.18,130.6,126.38,127.59,18699179,1.0869917,1.3134844,-0.2264927
2026-05-12,128.07,131.12,127.72,130.35,17935358,1.0786406,1.2665157,-0.1878751
2026-05-13,129.19,132.53,128.77,131.47,13786552,1.1491503,1.2430426,-0.0938923
2026-05-14,131.35,132.78,130.86,132.46,14200408,1.2702715,1.2484884,0.0217831
2026-05-15,133.69,133.95,130.78,131.45,25322971,1.2701212,1.2528149,0.0173063
2026-05-18,131.52,133.47,131.12,133.34,17183216,1.4062984,1.2835116,0.1227868
2026-05-19,132.94,135.16,132.06,134.2,16957144,1.5655677,1.3399228,0.2256449
2026-05-20,132.9,133.65,130.33,130.85,28471632,1.4052737,1.352993,0.0522807
2026-05-21,124.41,125.8,120.39,121.34,53006570,0.5050402,1.1834024,-0.6783623
2026-05-22,121.34,121.95,118.91,120.27,30330576,-0.2913825,0.8884454,-1.179828
2026-05-26,120.68,121.05,117.92,118.57,28796647,-1.0476524,0.5012259,-1.5488783
2026-05-27,118.33,119.43,118.04,118.54,22062232,-1.6306256,0.0748556,-1.7054812
2026-05-28,118.96,119.17,117.33,118.9,21613085,-2.0400704,-0.3481296,-1.6919408
2026-05-29,118.11,119.08,114.71,115.75,42190998,-2.5888939,-0.7962825,-1.7926114
2026-06-01,114.72,115.98,113.56,114.6,26176225,-3.0811186,-1.2532497,-1.8278689
2026-06-02,113.87,114.57,112.73,113.06,27366401,-3.5545013,-1.7135,-1.8410013
2026-06-03,113.1,117.29,112.96,116.89,32880555,-3.579351,-2.0866702,-1.4926808
2026-06-04,119.9,119.94,117.28,117.74,22870427,-3.4902235,-2.3673809,-1.1228427
2026-06-05,118.35,120.89,118.1,118.88,36638136,-3.2896795,-2.5518406,-0.7378389
2026-06-08,118.24,120.18,118.15,119.83,19514137,-3.0192854,-2.6453296,-0.3739559
2026-06-09,120.38,120.5,118.0,118.88,23958996,-2.8488139,-2.6860264,-0.1627875
2026-06-10,119.71,120.82,117.53,120.59,22414871,-2.5463782,-2.6580968,0.1117186
2026-06-11,120.57,121.86,119.46,120.5,22438028,-2.2875881,-2.583995,0.296407
2026-06-12,120.59,121.61,119.53,121.04,14770841,-2.015686,-2.4703332,0.4546472
2026-06-15,119.74,121.49,118.58,120.82,20722462,-1.7972364,-2.3357139,0.5384775
2026-06-16,121.14,122.94,119.88,121.03,23060729,-1.5888529,-2.1863417,0.5974888
2026-06-17,119.58,121.01,117.45,118.13,21711069,-1.638822,-2.0768377,0.4380158
2026-06-18,118.2,118.48,116.8,117.18,36526766,-1.7350789,-2.008486,0.273407
2026-06-22,116.96,118.4,116.94,117.18,17053911,-1.790721,-1.964933,0.174212
2026-06-23,119.71,120.25,116.34,119.42,23411423,-1.6352186,-1.8989901,0.2637715
2026-06-24,119.56,120.4,118.93,119.0,20600078,-1.5282556,-1.8248432,0.2965876
2026-06-25,117.47,118.58,115.38,115.78,20404638,-1.6839028,-1.7966551,0.1127524
2026-06-26,117.29,117.88,115.09,115.69,36635971,-1.7938382,-1.7960917,0.0022535
2026-06-29,116.47,116.8,114.2,114.6,20366986,-1.946479,-1.8261692,-0.1203098
2026-06-30,113.97,114.61,112.93,113.26,23033999,-2.1507818,-1.8910917,-0.2596901
2026-07-01,110.13,110.71,107.25,108.82,40391394,-2.6405258,-2.0409785,-0.5995473
2026-07-02,109.33,112.45,109.16,111.84,29526234,-2.7532253,-2.1834279,-0.5697974
2026-07-06,111.4,112.37,109.37,110.65,29523272,-2.9050755,-2.3277574,-0.5773181
